customer_id,name,gender,age,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,categorized_job_title
2355,Shaughn  ,Male,24.0,Manufacturing,Mass Customer,N,Yes,4.0,Administrative Roles
2356,Arluene Manchester,Female,23.0,Manufacturing,Affluent Customer,N,No,3.0,Engineering & Technical Roles
2357,Lisette Mingardi,Female,55.0,Manufacturing,Mass Customer,N,No,6.0,Engineering & Technical Roles
2358,Ave Peatt,Male,58.0,Retail,High Net Worth,N,Yes,15.0,Marketing & Media
2359,Merlina Bream,Female,31.0,Property,High Net Worth,N,Yes,7.0,Engineering & Technical Roles
2360,Karleen McGenn,Female,43.0,Financial Services,High Net Worth,N,Yes,5.0,Management & Leadership Roles
2361,Jeannette Cerman,Female,63.0,Unknown,High Net Worth,N,Yes,20.0,Administrative Roles
2362,Herbie Machans,Male,45.0,Financial Services,Affluent Customer,N,Yes,19.0,IT & Software Roles
2363,Bobby Farmiloe,Male,34.0,Entertainment,Mass Customer,N,Yes,16.0,Healthcare & Therapy
2364,Fielding Linklater,Male,22.0,Unknown,Mass Customer,N,Yes,13.0,Healthcare & Therapy
2365,Lauretta Furmonger,Female,19.0,Argiculture,Mass Customer,N,Yes,3.0,Engineering & Technical Roles
2366,Idette Mapam,Female,42.0,Health,Mass Customer,N,Yes,15.0,IT & Software Roles
2367,Lorne Sabin,Male,60.0,Manufacturing,Mass Customer,N,Yes,16.0,Engineering & Technical Roles
2368,Rowe Losbie,Female,24.0,Manufacturing,Mass Customer,N,No,10.0,Engineering & Technical Roles
2369,Averyl Gosz,Female,21.0,Financial Services,Mass Customer,N,Yes,1.0,Finance & Accounting
2370,Juliane Calltone,Female,21.0,Property,High Net Worth,N,No,7.0,IT & Software Roles
2371,Rory Lokier,Female,51.0,Manufacturing,High Net Worth,N,Yes,8.0,Science & Research
2372,Jim Shoppee,Male,40.0,Health,Affluent Customer,N,No,10.0,Healthcare & Therapy
2373,Cordy Readshall,Female,35.0,Manufacturing,High Net Worth,N,Yes,16.0,Engineering & Technical Roles
2374,Dolf Baudichon,Male,24.0,Financial Services,Mass Customer,N,No,9.0,Engineering & Technical Roles
2375,Alika Milbourne,Female,30.0,Retail,Affluent Customer,N,No,8.0,Marketing & Media
2376,Eada Narbett,Female,59.0,Unknown,High Net Worth,N,Yes,12.0,Marketing & Media
2377,Kristien Dunne,Female,19.0,IT,High Net Worth,N,No,2.0,Administrative Roles
2378,Aggi Farncombe,Female,23.0,Manufacturing,Affluent Customer,N,No,1.0,Administrative Roles
2379,Trixie Piscopiello,Female,36.0,Health,Affluent Customer,N,Yes,15.0,Healthcare & Therapy
2380,Merissa Milella,Female,61.0,Retail,Mass Customer,N,Yes,15.0,IT & Software Roles
2381,Dulsea Pladen,Female,44.0,Argiculture,Affluent Customer,N,Yes,5.0,IT & Software Roles
2382,Turner Huggens,Male,46.0,Retail,Mass Customer,N,Yes,4.0,Administrative Roles
2383,Zaria Eberz,Female,39.0,Financial Services,Mass Customer,N,No,15.0,Finance & Accounting
2384,Garey Letrange,Male,56.0,Health,High Net Worth,N,Yes,6.0,Administrative Roles
2385,Gaultiero Lissenden,Male,59.0,Health,Mass Customer,N,No,8.0,Healthcare & Therapy
2386,Adrianne Lowerson,Female,20.0,Financial Services,Mass Customer,N,No,2.0,Finance & Accounting
2387,Roy Jone,Male,40.0,Unknown,High Net Worth,N,Yes,9.0,Healthcare & Therapy
2388,Quincy Weben,Male,20.0,Financial Services,Mass Customer,N,No,1.0,Management & Leadership Roles
2389,Sibyl Gudge,Male,44.0,Retail,High Net Worth,N,No,7.0,IT & Software Roles
2390,Tonya Nealand,Female,53.0,Property,Mass Customer,N,No,12.0,Administrative Roles
2391,Corny Millott,Female,56.0,Health,Mass Customer,N,No,14.0,Healthcare & Therapy
2392,Isadora Gronaller,Female,16.0,Manufacturing,Affluent Customer,N,No,2.0,Administrative Roles
2393,Dorian Colledge,Female,36.0,Health,High Net Worth,N,Yes,11.0,Healthcare & Therapy
2394,Ferne Reese,Female,22.0,Unknown,Mass Customer,N,Yes,7.0,Engineering & Technical Roles
2395,Ashlin Kesby,Male,51.0,Unknown,High Net Worth,N,No,16.0,Administrative Roles
2396,Elmira Wildblood,Female,44.0,Retail,Affluent Customer,N,Yes,7.0,Administrative Roles
2397,Cassius Birchenough,Male,32.0,Retail,Affluent Customer,N,Yes,4.0,IT & Software Roles
2398,Mirelle  ,Female,17.0,Financial Services,High Net Worth,N,Yes,1.0,Administrative Roles
2399,Devonne McPolin,Female,37.0,Manufacturing,High Net Worth,N,Yes,14.0,IT & Software Roles
2400,Lindsay Stollsteiner,Male,39.0,Property,Mass Customer,N,Yes,22.0,Administrative Roles
2401,Drake Riguard,Male,40.0,Unknown,Mass Customer,N,Yes,15.0,Science & Research
2402,Merrielle Strafen,Female,60.0,Financial Services,Mass Customer,N,Yes,8.0,Management & Leadership Roles
2403,Karalee Tremlett,Female,40.0,Financial Services,Affluent Customer,N,No,12.0,IT & Software Roles
2404,Conney Grouse,Male,57.0,Retail,Mass Customer,N,No,6.0,Marketing & Media
2405,Quintana Merricks,Female,60.0,Unknown,Mass Customer,N,No,18.0,Engineering & Technical Roles
2406,Randal Messager,Male,44.0,Unknown,Affluent Customer,N,Yes,9.0,Administrative Roles
2407,Merrily  ,Female,58.0,Financial Services,High Net Worth,N,Yes,6.0,unknown
2408,Celestia  ,Female,62.0,Health,Mass Customer,N,No,16.0,Management & Leadership Roles
2409,Carolan Ortler,Female,28.0,Health,Mass Customer,N,No,12.0,unknown
2410,Eugenia Verey,Female,43.0,Manufacturing,Mass Customer,N,Yes,21.0,Engineering & Technical Roles
2411,Casey McDade,Male,53.0,Financial Services,High Net Worth,N,No,13.0,IT & Software Roles
2412,Tiffi Havercroft,Female,36.0,Manufacturing,Affluent Customer,N,No,8.0,Engineering & Technical Roles
2413,Abbey Murrow,Male,74.0,Manufacturing,High Net Worth,N,Yes,17.0,Science & Research
2414,Basile Bowlas,Unknown,40.040122668029646,Health,Mass Customer,N,Yes,10.65704063378482,Healthcare & Therapy
2415,Tanner Harp,Male,39.0,Manufacturing,Mass Customer,N,No,3.0,IT & Software Roles
2416,Eberhard Shalcras,Male,58.0,Health,Affluent Customer,N,No,16.0,Administrative Roles
2417,Cacilia Swetland,Female,43.0,Unknown,Affluent Customer,N,No,22.0,Healthcare & Therapy
2418,Elspeth Brazil,Female,47.0,Property,Mass Customer,N,Yes,13.0,Engineering & Technical Roles
2419,Aron Karlsen,Male,39.0,Property,High Net Worth,N,No,9.0,Administrative Roles
2420,Celie Guyers,Female,41.0,Financial Services,High Net Worth,N,No,16.0,Science & Research
2421,Marilee Garbott,Female,63.0,Health,Affluent Customer,N,Yes,13.0,Science & Research
2422,Crysta Woliter,Female,39.0,Entertainment,High Net Worth,N,No,13.0,Science & Research
2423,Lenci Symcox,Male,36.0,IT,Mass Customer,N,Yes,20.0,Education & Teaching
2424,Loren Batkin,Male,36.0,Unknown,Affluent Customer,N,Yes,15.0,unknown
2425,Barn Sainsberry,Male,41.0,Unknown,Mass Customer,N,Yes,11.0,IT & Software Roles
2426,Yancy Ovett,Unknown,40.040122668029646,IT,Affluent Customer,N,Yes,10.65704063378482,unknown
2427,Myrta Whibley,Female,19.0,Unknown,High Net Worth,N,Yes,2.0,Management & Leadership Roles
2428,Pauly Keightley,Male,49.0,Unknown,Mass Customer,N,Yes,9.0,Administrative Roles
2429,Emeline Baldi,Female,37.0,Manufacturing,Mass Customer,N,Yes,3.0,Administrative Roles
2430,Humbert Dikles,Male,49.0,Unknown,Mass Customer,N,No,5.0,Engineering & Technical Roles
2431,Alvy Tyndall,Male,18.0,Financial Services,Mass Customer,N,Yes,2.0,Management & Leadership Roles
2432,Ebba Melhuish,Female,36.0,Manufacturing,Affluent Customer,N,Yes,5.0,Engineering & Technical Roles
2433,Burty Strutz,Male,41.0,Unknown,High Net Worth,N,Yes,8.0,Healthcare & Therapy
2434,Lenci Soars,Male,61.0,Unknown,Affluent Customer,N,No,18.0,Science & Research
2435,Orly Ceney,Female,56.0,Manufacturing,Mass Customer,N,No,14.0,Administrative Roles
2436,Jaymie Wellesley,Male,31.0,IT,Mass Customer,N,No,4.0,IT & Software Roles
2437,Simonette Cressingham,Female,40.0,Financial Services,Mass Customer,N,Yes,18.0,Administrative Roles
2438,Lorianne Ethersey,Female,34.0,Manufacturing,Mass Customer,N,Yes,4.0,Healthcare & Therapy
2439,Shelly Yakebovitch,Female,50.0,Manufacturing,Affluent Customer,N,No,15.0,unknown
2440,Lethia Juanes,Female,58.0,Manufacturing,Affluent Customer,N,No,8.0,Engineering & Technical Roles
2441,Loutitia Pinkie,Female,58.0,Property,High Net Worth,N,Yes,5.0,unknown
2442,Odie Enrrico,Male,60.0,Health,Affluent Customer,N,Yes,17.0,Marketing & Media
2443,Towny Python,Male,27.0,Property,High Net Worth,N,No,20.0,IT & Software Roles
2444,Emmet Cristoforo,Male,40.0,Manufacturing,High Net Worth,N,No,11.0,Education & Teaching
2445,Johnnie Prujean,Male,41.0,Retail,Affluent Customer,N,No,18.0,Healthcare & Therapy
2446,Lovell Kiss,Male,61.0,Retail,Affluent Customer,N,No,17.0,unknown
2447,Richard Poor,Male,20.0,Unknown,Affluent Customer,N,Yes,2.0,Finance & Accounting
2448,Lorri Iston,Female,25.0,Property,High Net Worth,N,No,10.0,Engineering & Technical Roles
2449,Oates Broadberrie,Male,35.0,Unknown,Affluent Customer,N,No,8.0,Finance & Accounting
2450,Jayson Breheny,Male,43.0,Retail,Affluent Customer,N,Yes,7.0,Engineering & Technical Roles
2451,Upton Orford,Male,44.0,Argiculture,Affluent Customer,N,Yes,18.0,Marketing & Media
2452,Sophronia Yerrill,Female,42.0,Manufacturing,Mass Customer,N,Yes,17.0,Engineering & Technical Roles
2453,Ruthe Campe,Female,25.0,Telecommunications,High Net Worth,N,No,9.0,Healthcare & Therapy
2454,Gene Brome,Female,57.0,Property,Mass Customer,N,Yes,12.0,Marketing & Media
2455,Kathe Heatlie,Female,40.0,Manufacturing,Mass Customer,N,No,21.0,unknown
2456,Reidar Pullin,Male,26.0,Unknown,Mass Customer,N,No,10.0,Marketing & Media
2457,Benito Vearnals,Male,42.0,IT,High Net Worth,N,Yes,15.0,IT & Software Roles
2458,Leilah Liddel,Female,53.0,Manufacturing,High Net Worth,N,Yes,5.0,Administrative Roles
2459,Jeanna Naulls,Female,31.0,Manufacturing,High Net Worth,N,No,18.0,Engineering & Technical Roles
2460,Mick Boutellier,Male,41.0,Manufacturing,High Net Worth,N,Yes,12.0,Healthcare & Therapy
2461,Tully  ,Male,41.0,Unknown,Affluent Customer,N,No,17.0,Healthcare & Therapy
2462,Fletcher Hutchens,Male,37.0,Entertainment,Affluent Customer,N,No,21.0,Administrative Roles
2463,Krystle Jovicevic,Female,39.0,Health,Mass Customer,N,No,12.0,Healthcare & Therapy
2464,Cleve Jindrak,Male,34.0,Retail,Mass Customer,N,No,6.0,Healthcare & Therapy
2465,Paloma Nilles,Female,33.0,Unknown,Mass Customer,N,Yes,2.0,Marketing & Media
2466,Araldo Klamp,Male,37.0,Entertainment,High Net Worth,N,No,16.0,Engineering & Technical Roles
2467,Ynez Fawloe,Female,42.0,Manufacturing,Affluent Customer,N,Yes,4.0,Engineering & Technical Roles
2468,Parker Barenskie,Male,22.0,Retail,High Net Worth,N,No,1.0,Administrative Roles
2469,Kermie Hedger,Unknown,40.040122668029646,IT,Mass Customer,N,Yes,10.65704063378482,Administrative Roles
2470,Roy Dunaway,Male,60.0,Argiculture,Mass Customer,N,No,13.0,unknown
2471,Noland Bresland,Male,39.0,Manufacturing,Mass Customer,N,Yes,8.0,Engineering & Technical Roles
2472,Mathias Element,Male,28.0,Health,High Net Worth,N,Yes,16.0,Engineering & Technical Roles
2473,Davon  ,Male,47.0,Entertainment,Mass Customer,N,Yes,13.0,Administrative Roles
2474,Chrysa Burrett,Female,37.0,Argiculture,High Net Worth,N,Yes,6.0,Administrative Roles
2475,Cammi Ambrogioni,Female,40.0,Unknown,Mass Customer,N,No,20.0,Healthcare & Therapy
2476,Hal Braddon,Male,61.0,Property,High Net Worth,N,No,17.0,Administrative Roles
2477,Barney Tilling,Male,40.0,Manufacturing,Affluent Customer,N,Yes,10.0,Engineering & Technical Roles
2478,Andreas Lamke,Male,51.0,Financial Services,Affluent Customer,N,Yes,10.0,Management & Leadership Roles
2479,Helge Voller,Female,21.0,Retail,Mass Customer,N,No,5.0,Marketing & Media
2480,Adey Shevlin,Female,46.0,Manufacturing,High Net Worth,N,Yes,16.0,Engineering & Technical Roles
2481,Amber Ruslin,Female,38.0,Manufacturing,Mass Customer,N,Yes,12.0,Engineering & Technical Roles
2482,Regan Siemens,Male,64.0,Health,Mass Customer,N,Yes,10.0,Healthcare & Therapy
2483,Greta Cotterrill,Female,30.0,Manufacturing,Mass Customer,N,No,10.0,unknown
2484,Elise Slimm,Female,38.0,Property,Mass Customer,N,Yes,14.0,Engineering & Technical Roles
2485,Ringo Parkyn,Male,62.0,Unknown,Mass Customer,N,Yes,12.0,IT & Software Roles
2486,Alaine Halbord,Female,63.0,Manufacturing,Mass Customer,N,Yes,5.0,Engineering & Technical Roles
2487,Elton Piggford,Male,39.0,IT,Affluent Customer,N,Yes,14.0,Administrative Roles
2488,Idalia Braunton,Female,29.0,Financial Services,Mass Customer,N,Yes,7.0,Finance & Accounting
2489,Emma Mates,Female,41.0,Retail,Mass Customer,N,No,15.0,Healthcare & Therapy
2490,Clint Krause,Male,30.0,Health,Mass Customer,N,Yes,5.0,unknown
2491,Tabbie Turone,Male,40.0,Health,Mass Customer,N,No,14.0,Healthcare & Therapy
2492,Gayelord Lipman,Male,43.0,Manufacturing,High Net Worth,N,No,9.0,Engineering & Technical Roles
2493,Rey Collum,Male,36.0,Entertainment,Mass Customer,N,Yes,17.0,Administrative Roles
2494,Donella Emm,Female,43.0,Manufacturing,High Net Worth,N,No,16.0,Marketing & Media
2495,Gwenore Suero,Female,64.0,IT,Affluent Customer,N,No,17.0,Administrative Roles
2496,Lew Wittleton,Male,37.0,Manufacturing,Mass Customer,N,Yes,21.0,IT & Software Roles
2497,Gustav Aaronsohn,Male,48.0,Property,Affluent Customer,N,No,12.0,Administrative Roles
2498,Rosana Emmatt,Female,39.0,Retail,High Net Worth,N,No,8.0,Engineering & Technical Roles
2499,Doll Tschirschky,Female,44.0,Retail,Mass Customer,N,No,14.0,Marketing & Media
2500,Micky Livings,Female,60.0,Property,High Net Worth,N,Yes,17.0,Management & Leadership Roles
2501,Ora Meaddowcroft,Female,46.0,Financial Services,Mass Customer,N,Yes,10.0,Finance & Accounting
2502,Concordia Mussington,Female,53.0,Manufacturing,Mass Customer,N,Yes,11.0,Engineering & Technical Roles
2503,Devlin Laneham,Male,50.0,Health,Affluent Customer,N,Yes,10.0,Finance & Accounting
2504,Aloysius Huffer,Male,17.0,Property,Mass Customer,N,No,2.0,unknown
2505,Myrah McCarry,Female,37.0,Financial Services,High Net Worth,N,No,3.0,Management & Leadership Roles
2506,Arlana Ferrick,Female,62.0,Health,Affluent Customer,N,No,9.0,unknown
2507,Alysa Galilee,Female,31.0,Health,Affluent Customer,N,Yes,8.0,Science & Research
2508,Virgil Borkett,Male,21.0,Unknown,Mass Customer,N,No,3.0,Administrative Roles
2509,Danya Beadles,Male,46.0,Financial Services,Mass Customer,N,No,7.0,IT & Software Roles
2510,Nealson Lowdham,Male,44.0,Manufacturing,Mass Customer,N,Yes,7.0,Administrative Roles
2511,Jedidiah Daulby,Male,26.0,Financial Services,Mass Customer,N,Yes,4.0,IT & Software Roles
2512,Franzen Halliday,Male,49.0,Unknown,High Net Worth,N,Yes,19.0,IT & Software Roles
2513,Rustie Ligoe,Male,39.0,Property,Mass Customer,N,No,12.0,Engineering & Technical Roles
2514,Vincenty Sayer,Male,42.0,Financial Services,High Net Worth,N,Yes,17.0,Finance & Accounting
2515,Manya  ,Female,22.0,Retail,Affluent Customer,N,Yes,3.0,unknown
2516,Zoe Kiddye,Female,50.0,Health,Mass Customer,N,No,19.0,Healthcare & Therapy
2517,Rozanna Kegan,Female,39.0,Health,Mass Customer,N,Yes,9.0,Science & Research
2518,Krystalle Ives,Female,63.0,Unknown,Mass Customer,N,Yes,19.0,Administrative Roles
2519,Ryon Dalliston,Male,38.0,Manufacturing,Mass Customer,N,Yes,5.0,Management & Leadership Roles
2520,Gabie Skett,Male,43.0,Retail,Affluent Customer,N,Yes,10.0,Finance & Accounting
2521,Kellia Martugin,Female,18.0,Manufacturing,High Net Worth,N,Yes,3.0,Engineering & Technical Roles
2522,Benton MacGragh,Male,40.0,Unknown,High Net Worth,N,No,14.0,unknown
2523,Lauree Shewery,Female,56.0,Financial Services,Mass Customer,N,Yes,9.0,Management & Leadership Roles
2524,Rustie Kingsland,Male,48.0,Retail,Mass Customer,N,Yes,8.0,IT & Software Roles
2525,Hans Ison,Male,25.0,Financial Services,Mass Customer,N,No,8.0,Management & Leadership Roles
2526,Izaak Dopson,Male,48.0,Manufacturing,Mass Customer,N,No,8.0,Engineering & Technical Roles
2527,Arly Petersen,Female,37.0,Unknown,Affluent Customer,N,Yes,16.0,IT & Software Roles
2528,Cassie Toffaloni,Male,39.0,Financial Services,Affluent Customer,N,No,15.0,Marketing & Media
2529,Ben Laidler,Male,63.0,Manufacturing,High Net Worth,N,Yes,10.0,Engineering & Technical Roles
2530,Engracia Foulcher,Female,57.0,Property,Mass Customer,N,Yes,18.0,Management & Leadership Roles
2531,Brendan Verbeke,Male,36.0,Property,High Net Worth,N,Yes,8.0,Education & Teaching
2532,Milli Hubbert,Female,48.0,Manufacturing,Mass Customer,N,No,11.0,unknown
2533,Harper Ioannidis,Male,24.0,Health,Affluent Customer,N,Yes,5.0,Healthcare & Therapy
2534,Estelle Lithgow,Female,52.0,Manufacturing,Affluent Customer,N,Yes,12.0,Science & Research
2535,Butch Broadnicke,Male,36.0,Financial Services,Affluent Customer,N,No,13.0,Finance & Accounting
2536,Aigneis Brignall,Female,53.0,Health,Mass Customer,N,Yes,16.0,Education & Teaching
2537,Peggi Tolan,Female,28.0,Unknown,Affluent Customer,N,Yes,12.0,Engineering & Technical Roles
2538,Jacinta Petrillo,Female,58.0,Unknown,High Net Worth,N,Yes,20.0,unknown
2539,Tracie Ashdown,Male,50.0,Manufacturing,Affluent Customer,N,Yes,12.0,Engineering & Technical Roles
2540,Donavon  ,Unknown,40.040122668029646,IT,Mass Customer,N,Yes,10.65704063378482,Administrative Roles
2541,Cleveland Islep,Male,17.0,Financial Services,High Net Worth,N,Yes,2.0,Engineering & Technical Roles
2542,Amanda Leverington,Female,51.0,Property,Affluent Customer,N,Yes,12.0,Administrative Roles
2543,Horacio Kitchin,Male,18.0,Unknown,Affluent Customer,N,No,2.0,IT & Software Roles
2544,Ellery Bowra,Male,29.0,Manufacturing,Mass Customer,N,Yes,16.0,Management & Leadership Roles
2545,Grayce Aumerle,Female,39.0,Manufacturing,Mass Customer,N,Yes,16.0,Finance & Accounting
2546,Marinna Hancke,Female,37.0,Manufacturing,High Net Worth,N,No,11.0,Administrative Roles
2547,Aili Scruby,Female,32.0,Health,Mass Customer,N,Yes,14.0,Marketing & Media
2548,Kristien Robberts,Female,46.0,Unknown,Mass Customer,N,No,13.0,Engineering & Technical Roles
2549,Mike Geggus,Male,19.0,Health,Mass Customer,N,Yes,4.0,Healthcare & Therapy
2550,Dionysus Elmhurst,Male,20.0,Health,Mass Customer,N,Yes,4.0,Healthcare & Therapy
2551,Gabrila Gobbett,Female,30.0,Unknown,Mass Customer,N,No,5.0,Management & Leadership Roles
2552,Allard Skipton,Male,44.0,Manufacturing,Affluent Customer,N,Yes,17.0,unknown
2553,Buddy Morfell,Male,36.0,Unknown,High Net Worth,N,Yes,13.0,unknown
2554,Fan Gaythwaite,Female,35.0,Unknown,High Net Worth,N,No,12.0,Engineering & Technical Roles
2555,Brad Tenman,Male,41.0,Health,Affluent Customer,N,No,11.0,Healthcare & Therapy
2556,Chucho Francey,Male,29.0,Health,Mass Customer,N,Yes,15.0,unknown
2557,Lian Zarfai,Female,39.0,Unknown,Mass Customer,N,No,19.0,unknown
2558,Imojean Bosquet,Female,43.0,Health,High Net Worth,N,Yes,20.0,unknown
2559,Fulvia Bernini,Female,48.0,Entertainment,High Net Worth,N,No,8.0,Administrative Roles
2560,Sherm Tythe,Male,37.0,Unknown,Mass Customer,N,No,21.0,IT & Software Roles
2561,Elga McWard,Female,54.0,Manufacturing,High Net Worth,N,Yes,15.0,unknown
2562,Boonie Withams,Male,37.0,Retail,Mass Customer,N,No,13.0,Finance & Accounting
2563,Perla Sabatier,Female,27.0,Unknown,Mass Customer,N,Yes,20.0,Administrative Roles
2564,Bell Carley,Female,41.0,Health,Mass Customer,N,No,15.0,Engineering & Technical Roles
2565,Joannes Harbron,Female,48.0,Health,Affluent Customer,N,Yes,9.0,Marketing & Media
2566,Nani Brilleman,Female,21.0,Entertainment,Affluent Customer,N,Yes,6.0,Finance & Accounting
2567,Tobe Spirit,Male,42.0,Financial Services,Mass Customer,N,No,22.0,IT & Software Roles
2568,Anna-diana Slyne,Female,34.0,Manufacturing,Mass Customer,N,No,18.0,Science & Research
2569,Sig Sellan,Male,32.0,Retail,Mass Customer,N,No,16.0,Management & Leadership Roles
2570,Hirsch Peele,Male,40.0,Financial Services,Mass Customer,N,Yes,18.0,Education & Teaching
2571,Chariot Keefe,Male,31.0,Health,Affluent Customer,N,Yes,7.0,Finance & Accounting
2572,Sheila McInulty,Female,37.0,Financial Services,Mass Customer,N,No,13.0,Engineering & Technical Roles
2573,Tera Van Weedenburg,Female,63.0,Unknown,Mass Customer,N,No,10.0,Engineering & Technical Roles
2574,Humfrey Boyse,Male,38.0,Manufacturing,Mass Customer,N,No,4.0,unknown
2575,Hagan Abrahmer,Male,43.0,Financial Services,High Net Worth,N,Yes,16.0,Management & Leadership Roles
2576,Lotty Szubert,Female,58.0,Manufacturing,Mass Customer,N,No,13.0,Education & Teaching
2577,Thor Rickardsson,Male,41.0,Unknown,Mass Customer,N,Yes,10.0,Administrative Roles
